E1,Time,Celsius(�C),Humidity(%rh),Dew Point(�C),Serial Number
587,2023-10-21 12:50,16,61.5,8.6,
588,2023-10-21 12:55,16,61.5,8.6,
589,2023-10-21 13:00,16,61.5,8.6,
590,2023-10-21 13:05,16,61.5,8.6,
591,2023-10-21 13:10,16,61.5,8.6,
592,2023-10-21 13:15,16,61.5,8.6,
593,2023-10-21 13:20,16,61.5,8.6,
594,2023-10-21 13:25,16,61.5,8.6,
595,2023-10-21 13:30,16,61.5,8.6,
596,2023-10-21 13:35,16,61.5,8.6,
597,2023-10-21 13:40,16,61.5,8.6,
598,2023-10-21 13:45,16,61.5,8.6,
599,2023-10-21 13:50,16,61.5,8.6,
600,2023-10-21 13:55,16,61.5,8.6,
601,2023-10-21 14:00,16,61.5,8.6,
602,2023-10-21 14:05,16,61.5,8.6,
603,2023-10-21 14:10,16,61.5,8.6,
604,2023-10-21 14:15,16,61.5,8.6,
605,2023-10-21 14:20,16,61.5,8.6,
606,2023-10-21 14:25,16,61.5,8.6,
607,2023-10-21 14:30,16,61.5,8.6,
608,2023-10-21 14:35,16,61.5,8.6,
609,2023-10-21 14:40,16,61.5,8.6,
610,2023-10-21 14:45,16,61.5,8.6,
611,2023-10-21 14:50,16,61.5,8.6,
612,2023-10-21 14:55,16,61.5,8.6,
613,2023-10-21 15:00,16,61.5,8.6,
614,2023-10-21 15:05,16,61.5,8.6,
615,2023-10-21 15:10,16,61.5,8.6,
616,2023-10-21 15:15,16,61.5,8.6,
617,2023-10-21 15:20,16,61.5,8.6,
618,2023-10-21 15:25,16,61.5,8.6,
619,2023-10-21 15:30,16,61.5,8.6,
620,2023-10-21 15:35,16,61.5,8.6,
621,2023-10-21 15:40,16,61.5,8.6,
622,2023-10-21 15:45,16,61.5,8.6,
623,2023-10-21 15:50,16,61.5,8.6,
624,2023-10-21 15:55,16,61.5,8.6,
625,2023-10-21 16:00,16,61.5,8.6,
626,2023-10-21 16:05,16,61.5,8.6,
627,2023-10-21 16:10,16,61.5,8.6,
628,2023-10-21 16:15,16,61.5,8.6,
629,2023-10-21 16:20,16,61.5,8.6,
630,2023-10-21 16:25,16,61.5,8.6,
631,2023-10-21 16:30,16,61.5,8.6,
632,2023-10-21 16:35,16,61.5,8.6,
633,2023-10-21 16:40,16,61.5,8.6,
634,2023-10-21 16:45,16,61.5,8.6,
635,2023-10-21 16:50,16,61.5,8.6,
636,2023-10-21 16:55,16,61.5,8.6,
637,2023-10-21 17:00,16,61.5,8.6,
638,2023-10-21 17:05,16,61.5,8.6,
639,2023-10-21 17:10,16,61.5,8.6,
640,2023-10-21 17:15,16,61.5,8.6,
641,2023-10-21 17:20,16,61.5,8.6,
642,2023-10-21 17:25,16,61.5,8.6,
643,2023-10-21 17:30,16,61.5,8.6,
644,2023-10-21 17:35,16,61.5,8.6,
645,2023-10-21 17:40,16,61.5,8.6,
646,2023-10-21 17:45,16,61.5,8.6,
647,2023-10-21 17:50,16,61.5,8.6,
648,2023-10-21 17:55,16,61.5,8.6,
649,2023-10-21 18:00,16,61.5,8.6,
650,2023-10-21 18:05,16,61.5,8.6,
651,2023-10-21 18:10,16,61.5,8.6,
652,2023-10-21 18:15,16,61.5,8.6,
653,2023-10-21 18:20,16,61.5,8.6,
654,2023-10-21 18:25,16,61.5,8.6,
655,2023-10-21 18:30,16,61.5,8.6,
656,2023-10-21 18:35,16,61.5,8.6,
657,2023-10-21 18:40,16,61.5,8.6,
658,2023-10-21 18:45,16,61.5,8.6,
659,2023-10-21 18:50,16,61.5,8.6,
660,2023-10-21 18:55,16,61.5,8.6,
661,2023-10-21 19:00,16,61.5,8.6,
662,2023-10-21 19:05,16,61.5,8.6,
663,2023-10-21 19:10,16,61.5,8.6,
664,2023-10-21 19:15,16,61.5,8.6,
665,2023-10-21 19:20,16,61.5,8.6,
666,2023-10-21 19:25,16,61.5,8.6,
667,2023-10-21 19:30,16,61.5,8.6,
668,2023-10-21 19:35,16,61.5,8.6,
669,2023-10-21 19:40,16,61.5,8.6,
670,2023-10-21 19:45,16,61.5,8.6,
671,2023-10-21 19:50,16,61.5,8.6,
672,2023-10-21 19:55,16,61.5,8.6,
673,2023-10-21 20:00,16,61.5,8.6,
674,2023-10-21 20:05,16,61.5,8.6,
675,2023-10-21 20:10,16,61.5,8.6,
676,2023-10-21 20:15,16,61.5,8.6,
677,2023-10-21 20:20,16,61.5,8.6,
678,2023-10-21 20:25,16,61.5,8.6,
679,2023-10-21 20:30,16,61.5,8.6,
680,2023-10-21 20:35,16,61.5,8.6,
681,2023-10-21 20:40,16,61.5,8.6,
682,2023-10-21 20:45,16,61.5,8.6,
683,2023-10-21 20:50,16,61.5,8.6,
684,2023-10-21 20:55,16,61.5,8.6,
685,2023-10-21 21:00,16,61.5,8.6,
686,2023-10-21 21:05,16,61.5,8.6,
687,2023-10-21 21:10,16,61.5,8.6,
688,2023-10-21 21:15,16,61.5,8.6,
689,2023-10-21 21:20,16,61.5,8.6,
690,2023-10-21 21:25,16,61.5,8.6,
691,2023-10-21 21:30,16,61.5,8.6,
692,2023-10-21 21:35,16,61.5,8.6,
693,2023-10-21 21:40,16,61.5,8.6,
694,2023-10-21 21:45,16,61.5,8.6,
695,2023-10-21 21:50,16,61.5,8.6,
696,2023-10-21 21:55,16,61.5,8.6,
697,2023-10-21 22:00,16,61.5,8.6,
698,2023-10-21 22:05,16,61.5,8.6,
699,2023-10-21 22:10,16,61.5,8.6,
700,2023-10-21 22:15,16,61.5,8.6,
701,2023-10-21 22:20,16,61.5,8.6,
702,2023-10-21 22:25,16,61.5,8.6,
703,2023-10-21 22:30,16,61.5,8.6,
704,2023-10-21 22:35,16,61.5,8.6,
705,2023-10-21 22:40,16,61.5,8.6,
706,2023-10-21 22:45,16,61.5,8.6,
707,2023-10-21 22:50,16,61.5,8.6,
708,2023-10-21 22:55,16,61.5,8.6,
709,2023-10-21 23:00,16,61.5,8.6,
710,2023-10-21 23:05,16,61.5,8.6,
711,2023-10-21 23:10,16,61.5,8.6,
712,2023-10-21 23:15,16,61.5,8.6,
713,2023-10-21 23:20,16,61.5,8.6,
714,2023-10-21 23:25,16,61.5,8.6,
715,2023-10-21 23:30,16,61.5,8.6,
716,2023-10-21 23:35,16,61.5,8.6,
717,2023-10-21 23:40,16,61.5,8.6,
718,2023-10-21 23:45,16,61.5,8.6,
719,2023-10-21 23:50,16,61.5,8.6,
720,2023-10-21 23:55,16,61.5,8.6,
721,2023-10-22 00:00,16,61.5,8.6,
722,2023-10-22 00:05,15.5,61.5,8.1,
723,2023-10-22 00:10,15.5,61.5,8.1,
724,2023-10-22 00:15,15.5,61.5,8.1,
725,2023-10-22 00:20,15.5,61.5,8.1,
726,2023-10-22 00:25,15.5,61.5,8.1,
727,2023-10-22 00:30,15.5,61.5,8.1,
728,2023-10-22 00:35,15.5,61.5,8.1,
729,2023-10-22 00:40,15.5,61.5,8.1,
730,2023-10-22 00:45,15.5,61.5,8.1,
731,2023-10-22 00:50,15.5,61.5,8.1,
732,2023-10-22 00:55,15.5,61.5,8.1,
733,2023-10-22 01:00,15.5,61.5,8.1,
734,2023-10-22 01:05,15.5,61.5,8.1,
735,2023-10-22 01:10,15.5,61.5,8.1,
736,2023-10-22 01:15,15.5,61.5,8.1,
737,2023-10-22 01:20,15.5,61.5,8.1,
738,2023-10-22 01:25,15.5,61.5,8.1,
739,2023-10-22 01:30,15.5,61.5,8.1,
740,2023-10-22 01:35,15.5,61.5,8.1,
741,2023-10-22 01:40,15.5,61.5,8.1,
742,2023-10-22 01:45,15.5,61.5,8.1,
743,2023-10-22 01:50,15.5,61.5,8.1,
744,2023-10-22 01:55,15.5,61.5,8.1,
745,2023-10-22 02:00,15.5,61.5,8.1,
746,2023-10-22 02:05,15.5,61.5,8.1,
747,2023-10-22 02:10,15.5,61.5,8.1,
748,2023-10-22 02:15,15.5,61.5,8.1,
749,2023-10-22 02:20,15.5,61.5,8.1,
750,2023-10-22 02:25,15.5,61.5,8.1,
751,2023-10-22 02:30,15.5,61.5,8.1,
752,2023-10-22 02:35,15.5,61.5,8.1,
753,2023-10-22 02:40,15.5,61.5,8.1,
754,2023-10-22 02:45,15.5,61.5,8.1,
755,2023-10-22 02:50,15.5,61.5,8.1,
756,2023-10-22 02:55,15.5,61.5,8.1,
757,2023-10-22 03:00,15.5,61.5,8.1,
758,2023-10-22 03:05,15.5,61.5,8.1,
759,2023-10-22 03:10,15.5,61.5,8.1,
760,2023-10-22 03:15,15.5,61.5,8.1,
761,2023-10-22 03:20,15.5,61.5,8.1,
762,2023-10-22 03:25,15.5,61.5,8.1,
763,2023-10-22 03:30,15.5,61.5,8.1,
764,2023-10-22 03:35,15.5,61.5,8.1,
765,2023-10-22 03:40,15.5,61.5,8.1,
766,2023-10-22 03:45,15.5,61.5,8.1,
767,2023-10-22 03:50,15.5,61.5,8.1,
768,2023-10-22 03:55,15.5,61.5,8.1,
769,2023-10-22 04:00,15.5,61.5,8.1,
770,2023-10-22 04:05,15.5,61.5,8.1,
771,2023-10-22 04:10,15.5,61.5,8.1,
772,2023-10-22 04:15,15.5,61.5,8.1,
773,2023-10-22 04:20,15.5,61.5,8.1,
774,2023-10-22 04:25,15.5,61.5,8.1,
775,2023-10-22 04:30,15.5,61.5,8.1,
776,2023-10-22 04:35,15.5,61.5,8.1,
777,2023-10-22 04:40,15.5,61.5,8.1,
778,2023-10-22 04:45,15.5,61.5,8.1,
779,2023-10-22 04:50,15.5,61.5,8.1,
780,2023-10-22 04:55,15.5,61.5,8.1,
781,2023-10-22 05:00,15.5,61.5,8.1,
782,2023-10-22 05:05,15.5,61.5,8.1,
783,2023-10-22 05:10,15.5,61.5,8.1,
784,2023-10-22 05:15,15.5,61.5,8.1,
785,2023-10-22 05:20,15.5,61.5,8.1,
786,2023-10-22 05:25,15.5,61.5,8.1,
787,2023-10-22 05:30,15.5,61.5,8.1,
788,2023-10-22 05:35,15.5,61.5,8.1,
789,2023-10-22 05:40,15.5,61.5,8.1,
790,2023-10-22 05:45,15.5,61.5,8.1,
791,2023-10-22 05:50,15.5,61.5,8.1,
792,2023-10-22 05:55,15.5,61.5,8.1,
793,2023-10-22 06:00,15.5,61.5,8.1,
794,2023-10-22 06:05,15.5,61.5,8.1,
795,2023-10-22 06:10,15.5,61.5,8.1,
796,2023-10-22 06:15,15.5,61.5,8.1,
797,2023-10-22 06:20,15,61.5,7.7,
798,2023-10-22 06:25,15,61.5,7.7,
799,2023-10-22 06:30,15,61.5,7.7,
800,2023-10-22 06:35,15,61.5,7.7,
801,2023-10-22 06:40,15,61.5,7.7,
802,2023-10-22 06:45,15,61.5,7.7,
803,2023-10-22 06:50,15,61.5,7.7,
804,2023-10-22 06:55,15,61.5,7.7,
805,2023-10-22 07:00,15,61.5,7.7,
806,2023-10-22 07:05,15,61.5,7.7,
807,2023-10-22 07:10,15,61.5,7.7,
808,2023-10-22 07:15,15,61.5,7.7,
809,2023-10-22 07:20,15,61.5,7.7,
810,2023-10-22 07:25,15,61.5,7.7,
811,2023-10-22 07:30,15,61.5,7.7,
812,2023-10-22 07:35,15,61.5,7.7,
813,2023-10-22 07:40,15,61.5,7.7,
814,2023-10-22 07:45,15,61,7.5,
815,2023-10-22 07:50,15,61,7.5,
816,2023-10-22 07:55,15,61,7.5,
817,2023-10-22 08:00,15,61,7.5,
818,2023-10-22 08:05,15,61,7.5,
819,2023-10-22 08:10,15,61,7.5,
820,2023-10-22 08:15,15,61,7.5,
821,2023-10-22 08:20,15,61,7.5,
822,2023-10-22 08:25,15,61,7.5,
823,2023-10-22 08:30,15,61,7.5,
824,2023-10-22 08:35,15,61,7.5,
825,2023-10-22 08:40,15,61,7.5,
826,2023-10-22 08:45,15,61,7.5,
827,2023-10-22 08:50,15,61,7.5,
828,2023-10-22 08:55,15,61,7.5,
829,2023-10-22 09:00,15,61,7.5,
830,2023-10-22 09:05,15,61,7.5,
831,2023-10-22 09:10,15,61,7.5,
832,2023-10-22 09:15,15,61,7.5,
833,2023-10-22 09:20,15,61,7.5,
834,2023-10-22 09:25,15,61,7.5,
835,2023-10-22 09:30,15,61,7.5,
836,2023-10-22 09:35,15,61,7.5,
837,2023-10-22 09:40,15,61,7.5,
838,2023-10-22 09:45,15,61,7.5,
839,2023-10-22 09:50,15,61.5,7.7,
840,2023-10-22 09:55,15,61.5,7.7,
841,2023-10-22 10:00,15,61.5,7.7,
842,2023-10-22 10:05,15,61.5,7.7,
843,2023-10-22 10:10,15,61.5,7.7,
844,2023-10-22 10:15,15,61.5,7.7,
845,2023-10-22 10:20,15,61.5,7.7,
846,2023-10-22 10:25,15.5,61.5,8.1,
847,2023-10-22 10:30,15.5,62,8.3,
848,2023-10-22 10:35,15.5,62,8.3,
849,2023-10-22 10:40,15.5,62,8.3,
850,2023-10-22 10:45,15.5,62,8.3,
851,2023-10-22 10:50,15.5,62,8.3,
852,2023-10-22 10:55,16,62.5,8.8,
853,2023-10-22 11:00,16,62.5,8.8,
854,2023-10-22 11:05,16,62.5,8.8,
855,2023-10-22 11:10,16,62.5,8.8,
856,2023-10-22 11:15,16,62.5,8.8,
857,2023-10-22 11:20,16.5,62.5,9.3,
858,2023-10-22 11:25,16.5,62.5,9.3,
859,2023-10-22 11:30,16.5,62.5,9.3,
860,2023-10-22 11:35,16.5,62.5,9.3,
861,2023-10-22 11:40,17,62.5,9.8,
862,2023-10-22 11:45,17,62.5,9.8,
863,2023-10-22 11:50,18,62.5,10.7,
864,2023-10-22 11:55,18.5,61,10.8,
865,2023-10-22 12:00,18,61,10.4,
866,2023-10-22 12:05,18,60.5,10.3,
867,2023-10-22 12:10,18,60.5,10.3,
868,2023-10-22 12:15,18,60.5,10.3,
869,2023-10-22 12:20,18,60.5,10.3,
870,2023-10-22 12:25,18,60.5,10.3,
871,2023-10-22 12:30,18,61,10.4,
872,2023-10-22 12:35,18,61,10.4,
873,2023-10-22 12:40,18,61,10.4,
874,2023-10-22 12:45,18,61,10.4,
875,2023-10-22 12:50,18,61,10.4,
876,2023-10-22 12:55,18,61,10.4,
877,2023-10-22 13:00,18,61,10.4,
878,2023-10-22 13:05,18,61,10.4,
879,2023-10-22 13:10,18,60.5,10.3,
880,2023-10-22 13:15,18,60.5,10.3,
881,2023-10-22 13:20,18,60.5,10.3,
882,2023-10-22 13:25,18,60.5,10.3,
883,2023-10-22 13:30,18,60.5,10.3,
884,2023-10-22 13:35,18,60.5,10.3,
885,2023-10-22 13:40,18,60.5,10.3,
886,2023-10-22 13:45,18,60.5,10.3,
887,2023-10-22 13:50,18,60.5,10.3,
888,2023-10-22 13:55,18,60.5,10.3,
889,2023-10-22 14:00,18,60.5,10.3,
890,2023-10-22 14:05,18,60.5,10.3,
891,2023-10-22 14:10,18,60.5,10.3,
892,2023-10-22 14:15,18,60.5,10.3,
893,2023-10-22 14:20,18,60.5,10.3,
894,2023-10-22 14:25,18,60.5,10.3,
895,2023-10-22 14:30,18,60.5,10.3,
896,2023-10-22 14:35,18,60.5,10.3,
897,2023-10-22 14:40,18,60.5,10.3,
898,2023-10-22 14:45,18,60.5,10.3,
899,2023-10-22 14:50,18,60.5,10.3,
900,2023-10-22 14:55,17.5,60.5,9.8,
901,2023-10-22 15:00,17.5,60.5,9.8,
902,2023-10-22 15:05,17.5,60.5,9.8,
903,2023-10-22 15:10,17.5,60.5,9.8,
904,2023-10-22 15:15,17.5,60.5,9.8,
905,2023-10-22 15:20,17.5,60.5,9.8,
906,2023-10-22 15:25,17.5,60.5,9.8,
907,2023-10-22 15:30,17.5,60.5,9.8,
908,2023-10-22 15:35,17.5,60.5,9.8,
909,2023-10-22 15:40,17.5,60.5,9.8,
910,2023-10-22 15:45,17.5,60.5,9.8,
911,2023-10-22 15:50,17.5,60.5,9.8,
912,2023-10-22 15:55,17.5,60.5,9.8,
913,2023-10-22 16:00,17.5,60.5,9.8,
914,2023-10-22 16:05,17.5,60.5,9.8,
915,2023-10-22 16:10,17.5,60.5,9.8,
916,2023-10-22 16:15,17.5,60.5,9.8,
917,2023-10-22 16:20,17.5,60.5,9.8,
918,2023-10-22 16:25,17.5,60.5,9.8,
919,2023-10-22 16:30,17.5,60.5,9.8,
920,2023-10-22 16:35,17.5,60.5,9.8,
921,2023-10-22 16:40,17.5,60.5,9.8,
922,2023-10-22 16:45,17.5,60.5,9.8,
923,2023-10-22 16:50,17.5,60.5,9.8,
924,2023-10-22 16:55,17,60.5,9.3,
925,2023-10-22 17:00,17,60.5,9.3,
926,2023-10-22 17:05,17,60.5,9.3,
927,2023-10-22 17:10,17,60.5,9.3,
928,2023-10-22 17:15,17,60.5,9.3,
929,2023-10-22 17:20,17,60.5,9.3,
930,2023-10-22 17:25,17,60.5,9.3,
931,2023-10-22 17:30,17,60.5,9.3,
932,2023-10-22 17:35,17,60.5,9.3,
933,2023-10-22 17:40,17,60.5,9.3,
934,2023-10-22 17:45,17,60.5,9.3,
935,2023-10-22 17:50,17,60.5,9.3,
936,2023-10-22 17:55,17,60.5,9.3,
937,2023-10-22 18:00,17,60.5,9.3,
938,2023-10-22 18:05,17,60.5,9.3,
939,2023-10-22 18:10,17,60.5,9.3,
940,2023-10-22 18:15,17,60.5,9.3,
941,2023-10-22 18:20,17,60.5,9.3,
942,2023-10-22 18:25,17,60.5,9.3,
943,2023-10-22 18:30,17,60.5,9.3,
944,2023-10-22 18:35,17,60.5,9.3,
945,2023-10-22 18:40,17,60.5,9.3,
946,2023-10-22 18:45,17,60.5,9.3,
947,2023-10-22 18:50,17,60.5,9.3,
948,2023-10-22 18:55,17,60.5,9.3,
949,2023-10-22 19:00,17,60.5,9.3,
950,2023-10-22 19:05,17,60.5,9.3,
951,2023-10-22 19:10,17,60.5,9.3,
952,2023-10-22 19:15,17,60.5,9.3,
953,2023-10-22 19:20,17,60.5,9.3,
954,2023-10-22 19:25,17,60.5,9.3,
955,2023-10-22 19:30,17,60.5,9.3,
956,2023-10-22 19:35,16.5,60.5,8.8,
957,2023-10-22 19:40,16.5,60.5,8.8,
958,2023-10-22 19:45,16.5,60.5,8.8,
959,2023-10-22 19:50,16.5,60.5,8.8,
960,2023-10-22 19:55,16.5,60.5,8.8,
961,2023-10-22 20:00,16.5,60.5,8.8,
962,2023-10-22 20:05,16.5,60.5,8.8,
963,2023-10-22 20:10,16.5,60.5,8.8,
964,2023-10-22 20:15,16.5,60.5,8.8,
965,2023-10-22 20:20,16.5,60.5,8.8,
966,2023-10-22 20:25,16.5,60.5,8.8,
967,2023-10-22 20:30,16.5,60.5,8.8,
968,2023-10-22 20:35,16.5,60.5,8.8,
969,2023-10-22 20:40,16.5,60.5,8.8,
970,2023-10-22 20:45,16.5,60.5,8.8,
971,2023-10-22 20:50,16.5,60.5,8.8,
972,2023-10-22 20:55,16.5,60.5,8.8,
973,2023-10-22 21:00,16.5,60.5,8.8,
974,2023-10-22 21:05,16.5,60.5,8.8,
975,2023-10-22 21:10,16.5,60.5,8.8,
976,2023-10-22 21:15,16.5,60.5,8.8,
977,2023-10-22 21:20,16.5,60.5,8.8,
978,2023-10-22 21:25,16.5,60.5,8.8,
979,2023-10-22 21:30,16.5,60.5,8.8,
980,2023-10-22 21:35,16.5,60.5,8.8,
981,2023-10-22 21:40,16.5,60.5,8.8,
982,2023-10-22 21:45,16.5,60.5,8.8,
983,2023-10-22 21:50,16.5,60.5,8.8,
984,2023-10-22 21:55,16.5,60.5,8.8,
985,2023-10-22 22:00,16.5,60.5,8.8,
986,2023-10-22 22:05,16.5,60.5,8.8,
987,2023-10-22 22:10,16.5,60.5,8.8,
988,2023-10-22 22:15,16.5,60.5,8.8,
989,2023-10-22 22:20,16.5,60.5,8.8,
990,2023-10-22 22:25,16.5,60.5,8.8,
991,2023-10-22 22:30,16.5,60.5,8.8,
992,2023-10-22 22:35,16.5,60.5,8.8,
993,2023-10-22 22:40,16.5,60.5,8.8,
994,2023-10-22 22:45,16.5,60.5,8.8,
995,2023-10-22 22:50,16.5,61,9,
996,2023-10-22 22:55,16.5,61,9,
997,2023-10-22 23:00,16.5,61,9,
998,2023-10-22 23:05,16.5,61,9,
999,2023-10-22 23:10,16.5,61,9,
1000,2023-10-22 23:15,16.5,61,9,
1001,2023-10-22 23:20,16.5,61,9,
1002,2023-10-22 23:25,16.5,61,9,
1003,2023-10-22 23:30,16.5,60.5,8.8,
1004,2023-10-22 23:35,16.5,61,9,
1005,2023-10-22 23:40,16.5,61,9,
1006,2023-10-22 23:45,16.5,60.5,8.8,
1007,2023-10-22 23:50,16.5,60.5,8.8,
1008,2023-10-22 23:55,16.5,60.5,8.8,
1009,2023-10-23 00:00,16.5,60.5,8.8,
1010,2023-10-23 00:05,16.5,60.5,8.8,
1011,2023-10-23 00:10,16.5,60.5,8.8,
1012,2023-10-23 00:15,16.5,60.5,8.8,
1013,2023-10-23 00:20,16.5,60.5,8.8,
1014,2023-10-23 00:25,16.5,60.5,8.8,
1015,2023-10-23 00:30,16.5,60.5,8.8,
1016,2023-10-23 00:35,16.5,60.5,8.8,
1017,2023-10-23 00:40,16.5,60.5,8.8,
1018,2023-10-23 00:45,16.5,60.5,8.8,
1019,2023-10-23 00:50,16.5,60.5,8.8,
1020,2023-10-23 00:55,16.5,60.5,8.8,
1021,2023-10-23 01:00,16.5,60.5,8.8,
1022,2023-10-23 01:05,16.5,60.5,8.8,
1023,2023-10-23 01:10,16.5,60.5,8.8,
1024,2023-10-23 01:15,16.5,60.5,8.8,
1025,2023-10-23 01:20,16.5,60.5,8.8,
1026,2023-10-23 01:25,16,60.5,8.4,
1027,2023-10-23 01:30,16,60.5,8.4,
1028,2023-10-23 01:35,16,60.5,8.4,
1029,2023-10-23 01:40,16,60.5,8.4,
1030,2023-10-23 01:45,16,60.5,8.4,
1031,2023-10-23 01:50,16,60.5,8.4,
1032,2023-10-23 01:55,16,60.5,8.4,
1033,2023-10-23 02:00,16,60.5,8.4,
1034,2023-10-23 02:05,16,60.5,8.4,
1035,2023-10-23 02:10,16,60.5,8.4,
1036,2023-10-23 02:15,16,60.5,8.4,
1037,2023-10-23 02:20,16,60.5,8.4,
1038,2023-10-23 02:25,16,60.5,8.4,
1039,2023-10-23 02:30,16,60.5,8.4,
1040,2023-10-23 02:35,16,60.5,8.4,
1041,2023-10-23 02:40,16,60.5,8.4,
1042,2023-10-23 02:45,16,60.5,8.4,
1043,2023-10-23 02:50,16,60.5,8.4,
1044,2023-10-23 02:55,16,60.5,8.4,
1045,2023-10-23 03:00,16,60.5,8.4,
1046,2023-10-23 03:05,16,60.5,8.4,
1047,2023-10-23 03:10,16,60.5,8.4,
1048,2023-10-23 03:15,16,60.5,8.4,
1049,2023-10-23 03:20,16,60.5,8.4,
1050,2023-10-23 03:25,16,60.5,8.4,
1051,2023-10-23 03:30,16,60.5,8.4,
1052,2023-10-23 03:35,16,60.5,8.4,
1053,2023-10-23 03:40,16,60.5,8.4,
1054,2023-10-23 03:45,16,60.5,8.4,
1055,2023-10-23 03:50,16,60.5,8.4,
1056,2023-10-23 03:55,16,60.5,8.4,
1057,2023-10-23 04:00,16,60.5,8.4,
1058,2023-10-23 04:05,16,60.5,8.4,
1059,2023-10-23 04:10,16,60.5,8.4,
1060,2023-10-23 04:15,16,60.5,8.4,
1061,2023-10-23 04:20,16,60.5,8.4,
1062,2023-10-23 04:25,16,60.5,8.4,
1063,2023-10-23 04:30,16,60.5,8.4,
1064,2023-10-23 04:35,16,60.5,8.4,
1065,2023-10-23 04:40,16,60.5,8.4,
1066,2023-10-23 04:45,16,60.5,8.4,
1067,2023-10-23 04:50,16,60.5,8.4,
1068,2023-10-23 04:55,16,60.5,8.4,
1069,2023-10-23 05:00,16,60.5,8.4,
1070,2023-10-23 05:05,16,60.5,8.4,
1071,2023-10-23 05:10,16,60.5,8.4,
1072,2023-10-23 05:15,16,60.5,8.4,
1073,2023-10-23 05:20,16,60.5,8.4,
1074,2023-10-23 05:25,16,60.5,8.4,
1075,2023-10-23 05:30,16,60.5,8.4,
1076,2023-10-23 05:35,16,60.5,8.4,
1077,2023-10-23 05:40,16,60.5,8.4,
1078,2023-10-23 05:45,16,60.5,8.4,
1079,2023-10-23 05:50,16,60.5,8.4,
1080,2023-10-23 05:55,16,60.5,8.4,
1081,2023-10-23 06:00,16,60.5,8.4,
1082,2023-10-23 06:05,16,60.5,8.4,
1083,2023-10-23 06:10,15.5,60.5,7.9,
1084,2023-10-23 06:15,15.5,60.5,7.9,
1085,2023-10-23 06:20,15.5,60.5,7.9,
1086,2023-10-23 06:25,15.5,60.5,7.9,
1087,2023-10-23 06:30,15.5,60.5,7.9,
1088,2023-10-23 06:35,15.5,60.5,7.9,
1089,2023-10-23 06:40,15.5,60.5,7.9,
1090,2023-10-23 06:45,15.5,60.5,7.9,
1091,2023-10-23 06:50,15.5,60.5,7.9,
1092,2023-10-23 06:55,15.5,60.5,7.9,
1093,2023-10-23 07:00,15.5,60.5,7.9,
1094,2023-10-23 07:05,15.5,60.5,7.9,
1095,2023-10-23 07:10,15.5,60.5,7.9,
1096,2023-10-23 07:15,15.5,60.5,7.9,
1097,2023-10-23 07:20,15.5,60.5,7.9,
1098,2023-10-23 07:25,15.5,60.5,7.9,
1099,2023-10-23 07:30,15.5,60.5,7.9,
1100,2023-10-23 07:35,15.5,60.5,7.9,
1101,2023-10-23 07:40,15.5,60.5,7.9,
1102,2023-10-23 07:45,15.5,60.5,7.9,
1103,2023-10-23 07:50,15.5,60.5,7.9,
1104,2023-10-23 07:55,15.5,60.5,7.9,
1105,2023-10-23 08:00,15.5,60.5,7.9,
1106,2023-10-23 08:05,15.5,60.5,7.9,
1107,2023-10-23 08:10,15.5,60.5,7.9,
1108,2023-10-23 08:15,15.5,60.5,7.9,
1109,2023-10-23 08:20,15.5,60.5,7.9,
1110,2023-10-23 08:25,15.5,60.5,7.9,
1111,2023-10-23 08:30,15.5,60.5,7.9,
1112,2023-10-23 08:35,15.5,60.5,7.9,
1113,2023-10-23 08:40,15.5,60.5,7.9,
1114,2023-10-23 08:45,15.5,60.5,7.9,
1115,2023-10-23 08:50,15.5,60.5,7.9,
1116,2023-10-23 08:55,15.5,60.5,7.9,
1117,2023-10-23 09:00,15.5,60.5,7.9,
1118,2023-10-23 09:05,15.5,60.5,7.9,
1119,2023-10-23 09:10,15.5,60.5,7.9,
1120,2023-10-23 09:15,15.5,60.5,7.9,
1121,2023-10-23 09:20,15.5,60.5,7.9,
1122,2023-10-23 09:25,15.5,60.5,7.9,
1123,2023-10-23 09:30,15.5,60.5,7.9,
1124,2023-10-23 09:35,15.5,60.5,7.9,
1125,2023-10-23 09:40,15.5,60.5,7.9,
1126,2023-10-23 09:45,15.5,60.5,7.9,
1127,2023-10-23 09:50,15.5,60.5,7.9,
1128,2023-10-23 09:55,15.5,60.5,7.9,
1129,2023-10-23 10:00,15.5,60.5,7.9,
1130,2023-10-23 10:05,15.5,61,8,
1131,2023-10-23 10:10,15.5,61,8,
1132,2023-10-23 10:15,16,61,8.5,
1133,2023-10-23 10:20,16,61,8.5,
1134,2023-10-23 10:25,16,61,8.5,
1135,2023-10-23 10:30,16,61,8.5,
1136,2023-10-23 10:35,16,61,8.5,
1137,2023-10-23 10:40,16,61,8.5,
1138,2023-10-23 10:45,16,61,8.5,
1139,2023-10-23 10:50,16,61,8.5,
1140,2023-10-23 10:55,16.5,61,9,
1141,2023-10-23 11:00,16.5,61,9,
1142,2023-10-23 11:05,16.5,60.5,8.8,
1143,2023-10-23 11:10,16.5,60.5,8.8,
1144,2023-10-23 11:15,16.5,60.5,8.8,
1145,2023-10-23 11:20,16.5,60.5,8.8,
1146,2023-10-23 11:25,16.5,61,9,
1147,2023-10-23 11:30,17,61,9.4,
1148,2023-10-23 11:35,17.5,60.5,9.8,
